name,link,description,price,image,features,main_category,sub_category
무코타 IM트리트먼트 400g 보습케어,https://prod.danawa.com/info/?pcode=35267213&cate=18313601,,69300,//placehold.co/130,"['트리트먼트', '건성두피']",린스/트리트먼트,트리트먼트/헤어팩
머지 퍼펙트 쉴드 노워시 헤어 트리트먼트 밤 200ml,https://prod.danawa.com/info/?pcode=34769783&cate=18313601,,12900,//placehold.co/130,['트리트먼트'],린스/트리트먼트,트리트먼트/헤어팩
아이홉 데미지드 헤어 트리트먼트 150ml,https://prod.danawa.com/info/?pcode=34383146&cate=18313601,,22800,//placehold.co/130,"['트리트먼트', '손상모발', '영양공급', '모발윤기', '튜브형']",린스/트리트먼트,트리트먼트/헤어팩
밀크바오밥 라임 앤 바질 헤어트리트먼트 1000ml 2개,https://prod.danawa.com/info/?pcode=34353467&cate=18313601,,25800,//placehold.co/130,"['트리트먼트', '약산성(pH6.5)', '대용량', '펌프형']",린스/트리트먼트,트리트먼트/헤어팩
바이옴액티베이트 헤어 트리트먼트 150ml,https://prod.danawa.com/info/?pcode=33929591&cate=18313601,,6400,//img.danawa.com/prod_img/500000/591/929/img/33929591_1.jpg?shrink=130:130&_v=20250120093120,['트리트먼트'],린스/트리트먼트,트리트먼트/헤어팩
팬틴 트리트먼트 220ml x 12개 극손상케어,https://prod.danawa.com/info/?pcode=33475295&cate=18313601,,59370,//img.danawa.com/prod_img/500000/295/475/img/33475295_1.jpg?shrink=130:130&_v=20240128062723,"['트리트먼트', '헤어팩']",린스/트리트먼트,트리트먼트/헤어팩
마다 동백 보습 트리트먼트 200ml,https://prod.danawa.com/info/?pcode=33458303&cate=18313601,,16180,//img.danawa.com/prod_img/500000/303/458/img/33458303_1.jpg?shrink=130:130&_v=20240127063459,['트리트먼트'],린스/트리트먼트,트리트먼트/헤어팩
힐링버드 노워시 앰플 트리트먼트 리필 200ml,https://prod.danawa.com/info/?pcode=33458270&cate=18313601,,21100,//img.danawa.com/prod_img/500000/270/458/img/33458270_1.jpg?shrink=130:130&_v=20250313113821,"['트리트먼트', '노워시', '리필']",린스/트리트먼트,트리트먼트/헤어팩
아르간듀 리플레니싱 헤어 마스크 250ml,https://prod.danawa.com/info/?pcode=33458159&cate=18313601,,56160,//img.danawa.com/prod_img/500000/159/458/img/33458159_1.jpg?shrink=130:130&_v=20250313113816,"['트리트먼트', '손상모발', '영양공급', '모발윤기', '용기형']",린스/트리트먼트,트리트먼트/헤어팩
과일나라 컨퓸 아르간 헤어 트리트먼트 200g/린스/헤어팩/손상헤어전용,https://prod.danawa.com/info/?pcode=33458135&cate=18313601,,10925,//img.danawa.com/prod_img/500000/135/458/img/33458135_1.jpg?shrink=130:130&_v=20240127063449,"['샴푸', '트리트먼트', '헤어케어']",린스/트리트먼트,트리트먼트/헤어팩
라이프넷 손상모케어 퍼퓸 트리트먼트 플로럴 머스크 1000ml,https://prod.danawa.com/info/?pcode=33457970&cate=18313601,,13900,//img.danawa.com/prod_img/500000/970/457/img/33457970_1.jpg?shrink=130:130&_v=20240127063439,"['트리트먼트', '헤어팩']",린스/트리트먼트,트리트먼트/헤어팩
박준뷰티랩 리페어링 트리트먼트 250ml,https://prod.danawa.com/info/?pcode=33410093&cate=18313601,,18300,//img.danawa.com/prod_img/500000/093/410/img/33410093_1.jpg?shrink=130:130&_v=20240124142819,['트리트먼트'],린스/트리트먼트,트리트먼트/헤어팩
닥터마이스킨 약산성 시카 여신 레시피 트리트먼트 헤어팩 500g,https://prod.danawa.com/info/?pcode=33382337&cate=18313601,,15800,//img.danawa.com/prod_img/500000/337/382/img/33382337_1.jpg?shrink=130:130&_v=20240124064527,['헤어팩'],린스/트리트먼트,트리트먼트/헤어팩
박준뷰티랩 LPP 데미지 케어 노워시 트리트먼트 200ml,https://prod.danawa.com/info/?pcode=33382193&cate=18313601,,11260,//img.danawa.com/prod_img/500000/193/382/img/33382193_1.jpg?shrink=130:130&_v=20240124064519,['트리트먼트'],린스/트리트먼트,트리트먼트/헤어팩
파인프라 아모아넬 트리트먼트 500ml,https://prod.danawa.com/info/?pcode=32568422&cate=18313601,,29800,//img.danawa.com/prod_img/500000/422/568/img/32568422_1.jpg?shrink=130:130&_v=20240117114438,['트리트먼트'],린스/트리트먼트,트리트먼트/헤어팩
씨피원 쓰리세컨즈 헤어필업 워터팩 120ml,https://prod.danawa.com/info/?pcode=32478968&cate=18313601,,7210,//img.danawa.com/prod_img/500000/968/478/img/32478968_1.jpg?shrink=130:130&_v=20240116060018,['헤어팩'],린스/트리트먼트,트리트먼트/헤어팩
정샘물 살롱집 단백질 헤어밀크팩 200mlX2 밀크팩50ml+샴푸50ml,https://prod.danawa.com/info/?pcode=32262812&cate=18313601,,44340,//img.danawa.com/prod_img/500000/812/262/img/32262812_1.jpg?shrink=130:130&_v=20240115120106,"['트리트먼트', '헤어팩']",린스/트리트먼트,트리트먼트/헤어팩
타쿠미 블루베리 데일리프레쉬 LPP 트리트먼트 1000ml 엘피피성분 손상모용,https://prod.danawa.com/info/?pcode=32262728&cate=18313601,,14250,//img.danawa.com/prod_img/500000/728/262/img/32262728_1.jpg?shrink=130:130&_v=20250113120114,"['트리트먼트', '헤어팩']",린스/트리트먼트,트리트먼트/헤어팩
메디쉬재팬 핑크 머스크 안개 트리트먼트 200ml/총2개 헤어트리트먼트/수도권불가,https://prod.danawa.com/info/?pcode=32262707&cate=18313601,,47900,//img.danawa.com/prod_img/500000/707/262/img/32262707_1.jpg?shrink=130:130&_v=20240115120058,"['트리트먼트', '헤어팩']",린스/트리트먼트,트리트먼트/헤어팩
수아비스 리커버리 살롱 트리트먼트 180ml,https://prod.danawa.com/info/?pcode=32262587&cate=18313601,,14910,//img.danawa.com/prod_img/500000/587/262/img/32262587_1.jpg?shrink=130:130&_v=20240115120049,"['린스', '트리트먼트', '헤어팩']",린스/트리트먼트,트리트먼트/헤어팩
수아비스 오리엔탈 허브 클리닉 트리트먼트 버터 500ml,https://prod.danawa.com/info/?pcode=32262536&cate=18313601,,41400,//img.danawa.com/prod_img/500000/536/262/img/32262536_1.jpg?shrink=130:130&_v=20250116121142,"['린스', '트리트먼트', '헤어팩']",린스/트리트먼트,트리트먼트/헤어팩
쿤달 3+1샴푸 2개+트리트먼트 1개+본품1개 랜덤,https://prod.danawa.com/info/?pcode=32091695&cate=18313601,,27800,//img.danawa.com/prod_img/500000/695/091/img/32091695_1.jpg?shrink=130:130&_v=20240110144823,"['트리트먼트', '헤어팩']",린스/트리트먼트,트리트먼트/헤어팩
디블랙스 나노 프로틴 마스크 트리트먼트 1000ml,https://prod.danawa.com/info/?pcode=32091575&cate=18313601,,61830,//img.danawa.com/prod_img/500000/575/091/img/32091575_1.jpg?shrink=130:130&_v=20250103121508,['트리트먼트'],린스/트리트먼트,트리트먼트/헤어팩
메리트 뷰티 미라클 아르간 헤어오일 에센스 오리지널 100ml 2개,https://prod.danawa.com/info/?pcode=32018654&cate=18313601,,21980,//img.danawa.com/prod_img/500000/654/018/img/32018654_1.jpg?shrink=130:130&_v=20250311115922,"['트리트먼트', '헤어팩']",린스/트리트먼트,트리트먼트/헤어팩
아포테 모이스트 너리싱 트리트먼트 200ml,https://prod.danawa.com/info/?pcode=32018429&cate=18313601,,27000,//img.danawa.com/prod_img/500000/429/018/img/32018429_1.jpg?shrink=130:130&_v=20240106061751,['트리트먼트'],린스/트리트먼트,트리트먼트/헤어팩
로레알파리 엑스트라 오디네리 오일 6개+헤어키트 샴푸+마스크,https://prod.danawa.com/info/?pcode=31995329&cate=18313601,,70920,//img.danawa.com/prod_img/500000/329/995/img/31995329_1.jpg?shrink=130:130&_v=20240105061544,"['트리트먼트', '헤어팩']",린스/트리트먼트,트리트먼트/헤어팩
AZH 스팀헤어팩 35g x 5개입,https://prod.danawa.com/info/?pcode=31976936&cate=18313601,,34330,//img.danawa.com/prod_img/500000/936/976/img/31976936_1.jpg?shrink=130:130&_v=20250313113828,['트리트먼트'],린스/트리트먼트,트리트먼트/헤어팩
밀크바오밥 퍼퓸 트리트먼트 플로라부케 500ml N2,https://prod.danawa.com/info/?pcode=31663457&cate=18313601,,9400,//img.danawa.com/prod_img/500000/457/663/img/31663457_1.jpg?shrink=130:130&_v=20250319113825,['트리트먼트'],린스/트리트먼트,트리트먼트/헤어팩
오아무아 에어폼 리브인 컨디셔너 200ml,https://prod.danawa.com/info/?pcode=31663406&cate=18313601,,31260,//img.danawa.com/prod_img/500000/406/663/img/31663406_1.jpg?shrink=130:130&_v=20231230060840,"['린스', '트리트먼트']",린스/트리트먼트,트리트먼트/헤어팩
인큐스 아로마 헤어팩 1000ml[1개],https://prod.danawa.com/info/?pcode=31663328&cate=18313601,,8170,//img.danawa.com/prod_img/500000/328/663/img/31663328_1.jpg?shrink=130:130&_v=20231230060825,['트리트먼트'],린스/트리트먼트,트리트먼트/헤어팩
토트 헤어 칼라 골드 염색약 180g 5개당 산화제 증정,https://prod.danawa.com/info/?pcode=31577666&cate=18313601,,5150,//placehold.co/130,"['트리트먼트', '헤어팩']",린스/트리트먼트,트리트먼트/헤어팩
헤어플러스 NEW 단백질 트리트먼트700ml,https://prod.danawa.com/info/?pcode=31577663&cate=18313601,,23830,//placehold.co/130,"['트리트먼트', '헤어팩']",린스/트리트먼트,트리트먼트/헤어팩
록키스 밀크프로틴 데미지 케어 헤어팩 250ml,https://prod.danawa.com/info/?pcode=31486820&cate=18313601,,8200,//placehold.co/130,"['트리트먼트', '헤어팩']",린스/트리트먼트,트리트먼트/헤어팩
헤드스파7 시즌3 안티에이징 케어 트리트먼트 215ml x 8개 + 35ml + 그랑블루 215ml x 4개,https://prod.danawa.com/info/?pcode=31486649&cate=18313601,,146000,//placehold.co/130,['트리트먼트'],린스/트리트먼트,트리트먼트/헤어팩
코스모스 케라틴 실크 프로테인 헤어 팩 1000ml,https://prod.danawa.com/info/?pcode=31470554&cate=18313601,,10480,//img.danawa.com/prod_img/500000/554/470/img/31470554_1.jpg?shrink=130:130&_v=20231227061334,"['헤어팩', '염색모발', '대용량', '펌프형']",린스/트리트먼트,트리트먼트/헤어팩
아브카 노워시 트리트먼트 헤어팩 화이트머스크 200ml,https://prod.danawa.com/info/?pcode=31470539&cate=18313601,,12900,//img.danawa.com/prod_img/500000/539/470/img/31470539_1.jpg?shrink=130:130&_v=20250313113832,"['트리트먼트', '손상모발', '노워시', '영양공급', '튜브형']",린스/트리트먼트,트리트먼트/헤어팩
풀라무 EM 내추럴 트리트먼트 750ml,https://prod.danawa.com/info/?pcode=31470458&cate=18313601,,15050,//img.danawa.com/prod_img/500000/458/470/img/31470458_1.jpg?shrink=130:130&_v=20231227061324,['트리트먼트'],린스/트리트먼트,트리트먼트/헤어팩
민트리 헤어 밸런싱 스칼프먼트 탈모 트리트먼트 200ml,https://prod.danawa.com/info/?pcode=31443269&cate=18313601,,19900,//img.danawa.com/prod_img/500000/269/443/img/31443269_1.jpg?shrink=130:130&_v=20231225060450,"['트리트먼트', '헤어팩', '파라벤프리', '기능성인증: 탈모증상완화', '\n[주요성분] 성분: 덱스판테놀', '판테놀, 살리실릭애씨드, 엘멘톨', '멘톨']",린스/트리트먼트,트리트먼트/헤어팩
케라시스 클린노트 트리트먼트 파우더리코튼 1000ml,https://prod.danawa.com/info/?pcode=31421075&cate=18313601,,6680,//img.danawa.com/prod_img/500000/075/421/img/31421075_1.jpg?shrink=130:130&_v=20231222060813,"['트리트먼트', '대용량']",린스/트리트먼트,트리트먼트/헤어팩
아닐로 로지나잇 리페어 앰플 트리트먼트 200ml,https://prod.danawa.com/info/?pcode=31405121&cate=18313601,,31920,//img.danawa.com/prod_img/500000/121/405/img/31405121_1.jpg?shrink=130:130&_v=20231221060819,['트리트먼트'],린스/트리트먼트,트리트먼트/헤어팩
"말콤 딥 다크로즈 트리트먼트, 520ml, 2개",https://prod.danawa.com/info/?pcode=31369448&cate=18313601,,10680,//img.danawa.com/prod_img/500000/448/369/img/31369448_1.jpg?shrink=130:130&_v=20231219132927,"['트리트먼트', '헤어팩']",린스/트리트먼트,트리트먼트/헤어팩
꾸띄르헤어 컬러코팅 트리트먼트 와인브라운 200ml,https://prod.danawa.com/info/?pcode=31337999&cate=18313601,,11270,//img.danawa.com/prod_img/500000/999/337/img/31337999_1.jpg?shrink=130:130&_v=20231218054825,"['트리트먼트', '헤어팩']",린스/트리트먼트,트리트먼트/헤어팩
"말콤 비비드 웨딩부케 트리트먼트, 520ml, 2개",https://prod.danawa.com/info/?pcode=31331216&cate=18313601,,12460,//img.danawa.com/prod_img/500000/216/331/img/31331216_1.jpg?shrink=130:130&_v=20231217054240,"['트리트먼트', '헤어팩', '약산성(pH4.5~6.5)']",린스/트리트먼트,트리트먼트/헤어팩
원데이즈유 안티 스트레스 시카밍 트리트먼트 200ml,https://prod.danawa.com/info/?pcode=31325288&cate=18313601,,9750,//img.danawa.com/prod_img/500000/288/325/img/31325288_1.jpg?shrink=130:130&_v=20231216054450,"['트리트먼트', '헤어팩']",린스/트리트먼트,트리트먼트/헤어팩
아케이 더마 워터 트리트먼트 고농축 프리미엄 리치앰플 4p 30ml 2세트,https://prod.danawa.com/info/?pcode=31325261&cate=18313601,,26380,//img.danawa.com/prod_img/500000/261/325/img/31325261_1.jpg?shrink=130:130&_v=20231216054448,"['트리트먼트', '헤어팩']",린스/트리트먼트,트리트먼트/헤어팩
츠바키 프리미엄 모이스트 리페어 샴푸 490ml 1개,https://prod.danawa.com/info/?pcode=31313999&cate=18313601,,13100,//img.danawa.com/prod_img/500000/999/313/img/31313999_1.jpg?shrink=130:130&_v=20250208123406,"['샴푸', '트리트먼트', '헤어팩']",린스/트리트먼트,트리트먼트/헤어팩
논픽션 로즈페일 컨디셔너 100ml,https://prod.danawa.com/info/?pcode=31282694&cate=18313601,,16380,//img.danawa.com/prod_img/500000/694/282/img/31282694_1.jpg?shrink=130:130&_v=20231214131424,"['린스', '트리트먼트', '헤어팩']",린스/트리트먼트,트리트먼트/헤어팩
힐러랩 울트라본드 헤어 트리트먼트 무실리콘 단백질 볼륨 글라이신 미용실 lpp 모르간오일 극손상 헤어팩 물미역 500ml 2개,https://prod.danawa.com/info/?pcode=31089005&cate=18313601,,38600,//img.danawa.com/prod_img/500000/005/089/img/31089005_1.jpg?shrink=130:130&_v=20231213060034,"['트리트먼트', '헤어팩']",린스/트리트먼트,트리트먼트/헤어팩
키렌 모이스처 네이처 트리트먼트 베이비로즈향 500ml 1개,https://prod.danawa.com/info/?pcode=31065683&cate=18313601,,10900,//img.danawa.com/prod_img/500000/683/065/img/31065683_1.jpg?shrink=130:130&_v=20231212060956,"['트리트먼트', '헤어팩']",린스/트리트먼트,트리트먼트/헤어팩
"자연이랑 컬러 트리트먼트, 60ml, 라벤더바이올렛, 3개",https://prod.danawa.com/info/?pcode=30764540&cate=18313601,,13500,//img.danawa.com/prod_img/500000/540/764/img/30764540_1.jpg?shrink=130:130&_v=20231211060605,"['트리트먼트', '헤어팩']",린스/트리트먼트,트리트먼트/헤어팩
로레알파리 드림랭스 컨디셔닝 헤어팩 450ml[1개],https://prod.danawa.com/info/?pcode=30764504&cate=18313601,,11885,//img.danawa.com/prod_img/500000/504/764/img/30764504_1.jpg?shrink=130:130&_v=20231211060553,"['트리트먼트', '헤어팩']",린스/트리트먼트,트리트먼트/헤어팩
로레알파리 토탈리페어5 트리트먼트 헤어팩 700ml 2개,https://prod.danawa.com/info/?pcode=30760139&cate=18313601,,40680,//img.danawa.com/prod_img/500000/139/760/img/30760139_1.jpg?shrink=130:130&_v=20231210060800,"['트리트먼트', '헤어팩']",린스/트리트먼트,트리트먼트/헤어팩
과일나라 아르간 트리트먼트 오일+아르간헤어오일파우치10매,https://prod.danawa.com/info/?pcode=30745463&cate=18313601,,20810,//img.danawa.com/prod_img/500000/463/745/img/30745463_1.jpg?shrink=130:130&_v=20231209055701,"['샴푸', '트리트먼트']",린스/트리트먼트,트리트먼트/헤어팩
넘버쓰리 유루루카 시프레플러피 트리트먼트,https://prod.danawa.com/info/?pcode=30745244&cate=18313601,,81000,//img.danawa.com/prod_img/500000/244/745/img/30745244_1.jpg?shrink=130:130&_v=20231209055651,"['샴푸', '트리트먼트']",린스/트리트먼트,트리트먼트/헤어팩
세화 스피드 매직 스트레이트 500g 건강모 손상모,https://prod.danawa.com/info/?pcode=30745166&cate=18313601,,6900,//img.danawa.com/prod_img/500000/166/745/img/30745166_1.jpg?shrink=130:130&_v=20231209055648,"['트리트먼트', '헤어팩']",린스/트리트먼트,트리트먼트/헤어팩
닥터방기원 랩 탈모 트리트먼트 1000ml,https://prod.danawa.com/info/?pcode=30745106&cate=18313601,,15830,//img.danawa.com/prod_img/500000/106/745/img/30745106_1.jpg?shrink=130:130&_v=20231209055646,"['트리트먼트', '헤어팩']",린스/트리트먼트,트리트먼트/헤어팩
몰토베네 딥레이어 트리트먼트 ExG 800g,https://prod.danawa.com/info/?pcode=30744605&cate=18313601,,41590,//img.danawa.com/prod_img/500000/605/744/img/30744605_1.jpg?shrink=130:130&_v=20231209055625,"['트리트먼트', '헤어팩']",린스/트리트먼트,트리트먼트/헤어팩
